datetime,lat,long,n_satellites,temp_C,rh,CO2_ppm,particles03um,particles05um,particles10um,particles25um,particles50um,particles100um
10/28/2024_19:31:58,40.798981,-73.952393,8,15.3,37.8,567,471,132,6,0,0,0
10/28/2024_19:32:03,40.798996,-73.952423,9,15.4,37.8,531,549,157,11,1,0,0
10/28/2024_19:32:08,40.799026,-73.952484,9,15.4,37.8,531,555,157,13,1,0,0
10/28/2024_19:32:13,40.799042,-73.952545,6,15.3,37.8,525,522,156,13,1,0,0
10/28/2024_19:32:18,40.799057,-73.952576,8,15.2,37.9,520,471,149,12,0,0,0
10/28/2024_19:32:23,40.799103,-73.952606,9,15.2,37.9,520,480,157,11,0,0,0
10/28/2024_19:32:28,40.799118,-73.952698,9,15.2,38,524,456,149,4,0,0,0
10/28/2024_19:32:33,40.799118,-73.952759,9,15.2,38,524,486,157,11,0,0,0
10/28/2024_19:32:38,40.799118,-73.952881,9,15.2,38,512,462,141,9,0,0,0
10/28/2024_19:32:43,40.799133,-73.952942,9,15.2,37.9,506,453,134,14,0,0,0
10/28/2024_19:32:48,40.799149,-73.953003,8,15.2,37.8,507,387,112,8,0,0,0
10/28/2024_19:32:53,40.799179,-73.953094,8,15.2,37.9,509,318,90,6,0,0,0
10/28/2024_19:32:58,40.799194,-73.953156,8,15,38,476,351,101,2,0,0,0
10/28/2024_19:33:03,40.79921,-73.953217,8,15,38.2,479,453,140,2,0,0,0
10/28/2024_19:33:08,40.799255,-73.953247,8,15.1,38.3,478,498,152,4,0,0,0
10/28/2024_19:33:13,40.79924,-73.953369,8,15.3,38.3,477,639,202,22,0,0,0
10/28/2024_19:33:18,40.799286,-73.9534,8,15.4,38.1,474,621,194,23,0,0,0
10/28/2024_19:33:23,40.799316,-73.95343,8,15.5,37.9,478,615,191,24,0,0,0
10/28/2024_19:33:28,40.799377,-73.953522,8,15.6,37.8,478,549,164,11,0,0,0
10/28/2024_19:33:33,40.799408,-73.953583,8,15.7,37.9,477,561,167,7,0,0,0
10/28/2024_19:33:38,40.799423,-73.953644,8,15.9,37.8,476,600,184,8,0,0,0
10/28/2024_19:33:43,40.799438,-73.953674,8,16,37.5,474,555,176,9,0,0,0
10/28/2024_19:33:48,40.799469,-73.953705,8,16.1,37.4,478,540,172,10,1,0,0
10/28/2024_19:33:53,40.7995,-73.953735,8,16.2,37.1,479,447,136,4,1,0,0
10/28/2024_19:33:58,40.79953,-73.953796,8,15.9,37.1,478,489,144,6,2,0,0
10/28/2024_19:34:03,40.799576,-73.953857,7,15.8,37.3,473,585,172,9,1,0,0
10/28/2024_19:34:08,40.799591,-73.953918,8,15.8,37.4,473,624,183,13,1,0,0
10/28/2024_19:34:13,40.799622,-73.953979,8,15.8,37.5,473,681,202,13,0,0,0
10/28/2024_19:34:18,40.799591,-73.954071,8,15.7,37.4,473,684,205,16,0,0,0
10/28/2024_19:34:23,40.799606,-73.954132,8,15.7,37.6,465,570,175,13,0,0,0
10/28/2024_19:34:28,40.799652,-73.954193,8,15.7,37.6,465,570,173,13,0,0,0
10/28/2024_19:34:33,40.799683,-73.954224,8,15.7,37.5,461,576,177,17,0,0,0
10/28/2024_19:34:38,40.799698,-73.954254,8,15.7,37.5,462,597,181,15,1,1,1
10/28/2024_19:34:43,40.799744,-73.954346,8,15.6,37.6,461,627,189,25,1,1,1
10/28/2024_19:34:48,40.799789,-73.954376,8,15.7,37.8,461,666,202,31,1,1,1
10/28/2024_19:34:53,40.799835,-73.954468,8,15.7,37.9,460,630,196,32,1,0,0
10/28/2024_19:34:58,40.799896,-73.954529,8,15.7,37.9,441,537,171,25,1,0,0
10/28/2024_19:35:03,40.799896,-73.954559,8,15.7,37.8,442,474,150,18,2,1,0
10/28/2024_19:35:08,40.799927,-73.95462,8,15.7,37.8,444,693,198,15,1,1,0
10/28/2024_19:35:13,40.799973,-73.954681,8,15.9,37.7,446,756,216,17,2,1,0
10/28/2024_19:35:18,40.800003,-73.954712,8,16.1,37.5,446,756,216,18,2,1,0
10/28/2024_19:35:23,40.800018,-73.954742,9,16.1,37.3,444,720,202,18,1,0,0
10/28/2024_19:35:28,40.800049,-73.954742,9,16,37.3,529,501,142,20,1,0,0
10/28/2024_19:35:33,40.800079,-73.954773,9,16,38.2,591,540,153,19,0,0,0
10/28/2024_19:35:38,40.80011,-73.954834,8,16,38.2,644,516,142,13,0,0,0
10/28/2024_19:35:43,40.800125,-73.954895,9,15.9,38.1,649,558,161,13,0,0,0
10/28/2024_19:35:48,40.80014,-73.954926,9,15.8,37.9,695,546,161,8,0,0,0
10/28/2024_19:35:53,40.800156,-73.954956,9,15.6,38,691,471,139,10,0,0,0
10/28/2024_19:35:58,40.800171,-73.955048,9,15.3,38.2,691,441,129,14,1,0,0
10/28/2024_19:36:03,40.800171,-73.955109,8,15.3,38.3,690,498,149,14,1,0,0
10/28/2024_19:36:08,40.800186,-73.95517,9,15.4,38.4,689,573,170,13,1,0,0
10/28/2024_19:36:13,40.800171,-73.955231,9,15.3,38.2,679,567,164,9,1,0,0
10/28/2024_19:36:18,40.800186,-73.955322,9,15.3,38.2,667,531,160,9,0,0,0
10/28/2024_19:36:23,40.800217,-73.955353,8,15.4,38.2,648,555,166,9,0,0,0
10/28/2024_19:36:28,40.800262,-73.955414,9,15.5,38.2,647,579,179,18,0,0,0
10/28/2024_19:36:33,40.800293,-73.955475,9,15.5,38.1,630,654,199,18,0,0,0
10/28/2024_19:36:38,40.800293,-73.955536,9,15.6,37.9,598,696,205,21,0,0,0
10/28/2024_19:36:43,40.800308,-73.955597,8,15.5,37.9,594,708,209,15,0,0,0
10/28/2024_19:36:48,40.800323,-73.955658,8,15.6,37.7,590,633,182,21,0,0,0
10/28/2024_19:36:53,40.800339,-73.955719,8,15.7,37.6,587,531,156,16,1,0,0
10/28/2024_19:36:58,40.800354,-73.95575,8,15.7,37.6,585,459,134,11,1,0,0
10/28/2024_19:37:03,40.8004,-73.955811,8,15.8,37.5,583,429,125,2,1,0,0
10/28/2024_19:37:08,40.800415,-73.955841,8,15.9,37.4,575,438,133,9,1,0,0
10/28/2024_19:37:13,40.800415,-73.955902,7,16,37.3,569,435,133,8,0,0,0
10/28/2024_19:37:18,40.800415,-73.955963,7,16,37.2,563,417,131,11,0,0,0
10/28/2024_19:37:23,40.800461,-73.955994,8,16,37.3,561,423,136,21,0,0,0
10/28/2024_19:37:28,40.800476,-73.956024,8,16.1,37.6,569,474,153,16,0,0,0
10/28/2024_19:37:33,40.800476,-73.956116,8,16.2,38.5,619,522,163,17,0,0,0
10/28/2024_19:37:38,40.800476,-73.956146,8,16.3,38.6,638,600,184,8,0,0,0
10/28/2024_19:37:43,40.800522,-73.956207,8,16.3,38.4,640,546,165,9,1,0,0
10/28/2024_19:37:48,40.800522,-73.956238,8,16.4,38.2,651,519,161,11,1,0,0
10/28/2024_19:37:53,40.800537,-73.956329,7,16.4,38.1,677,387,123,6,1,0,0
10/28/2024_19:37:58,40.800583,-73.95639,7,16.5,38.4,702,426,135,8,0,0,0
10/28/2024_19:38:03,40.800659,-73.956421,8,16.6,38.6,714,465,146,11,1,0,0
